tag_id,plant,plant_code,unit,unit_code,area,device_type,security_tier,criticality,manufacturer,model,serial_number,description,location,installation_date,expected_ip,expected_protocol,vlan,safety_system,last_maintenance,warranty_expires
NSS-EMC-5860,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 6,Metering Unit,2,High,ABB,ABB-MeteringUnit-3661,SN-mk501gle-ILBXCW,Metering Unit for Emissions Control operations,"Emissions Control, Station 9",2021-04-30,192.169.17.109,Profibus,170,,2025-08-04,2026-07-15
NSS-EMC-5861,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 6,Battery Monitor,2,High,Hitachi,HIT-BatteryMonitor-6921,SN-mk501gle-3G13P6,Battery Monitor for Emissions Control operations,"Emissions Control, Station 10",2020-06-05,192.169.17.110,Modbus,170,,2025-03-30,2027-02-26
NSS-EMC-5862,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 6,Voltage Transformer,2,High,ABB,ABB-VoltageTransformer-5834,SN-mk501gle-P4TE0C,Voltage Transformer for Emissions Control operations,"Emissions Control, Station 11",2019-04-29,192.169.17.111,Profibus,170,,2025-12-09,2026-03-23
NSS-EMC-5863,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 6,Manual Indicator,3,High,GE,GE-ManualIndicator-4010,SN-mk501gle-XQXA97,Manual Indicator for Emissions Control operations,"Emissions Control, Station 12",2018-03-17,,,170,,2025-08-26,2028-05-03
NSS-EMC-5864,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 6,HMI,1,High,ABB,ABB-HMI-3568,SN-mk501gle-Q9TW3P,HMI for Emissions Control operations,"Emissions Control, Station 13",2025-11-08,192.169.17.113,Ethernet/IP,170,,2025-12-04,2026-01-22
NSS-EMC-5865,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 6,Circuit Breaker,2,High,Siemens,SIE-CircuitBreaker-2787,SN-mk501gle-K1RTEU,Circuit Breaker for Emissions Control operations,"Emissions Control, Station 14",2020-02-26,192.169.17.114,HART,170,,2025-08-30,2026-04-03
NSS-EMC-5866,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 6,Disconnect Switch,2,High,ABB,ABB-DisconnectSwitch-3936,SN-mk501gle-5YQOJO,Disconnect Switch for Emissions Control operations,"Emissions Control, Station 15",2019-10-01,192.169.17.115,Foundation Fieldbus,170,,2025-06-30,2028-04-20
NSS-EMC-5867,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 6,Protection Relay,1,High,ABB,ABB-ProtectionRelay-4352,SN-mk501gle-E5QUJ9,Protection Relay for Emissions Control operations,"Emissions Control, Station 16",2019-07-20,192.169.17.116,Modbus TCP,170,,2025-03-07,2027-12-02
NSS-EMC-5868,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 6,DFR,2,High,Eaton,EAT-DFR-2580,SN-mk501gle-M4EK6J,DFR for Emissions Control operations,"Emissions Control, Station 17",2017-10-20,192.169.17.117,Profibus,170,,2025-08-06,2028-06-28
NSS-EMC-5869,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 6,Environmental Sensor,2,High,Toshiba,TOS-EnvironmentalSensor-8137,SN-mk501gle-RBGLWM,Environmental Sensor for Emissions Control operations,"Emissions Control, Station 18",2017-03-16,192.169.17.118,Modbus,170,,2025-04-14,2027-09-29
NSS-EMC-5870,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 6,IED,1,High,GE,GE-IED-7888,SN-mk501gle-JM1DH4,IED for Emissions Control operations,"Emissions Control, Station 19",2024-03-09,192.169.17.119,DNP3,170,,2025-11-22,2028-12-05
NSS-EMC-5871,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 6,Current Transformer,2,High,GE,GE-CurrentTransformer-5442,SN-mk501gle-N6J0L1,Current Transformer for Emissions Control operations,"Emissions Control, Station 20",2025-01-13,192.169.17.120,HART,170,,2025-11-21,2028-08-20
NSS-EMC-5872,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 7,Protection Relay,1,High,Hitachi,HIT-ProtectionRelay-5264,SN-mk501gle-4RZMS5,Protection Relay for Emissions Control operations,"Emissions Control, Station 1",2018-07-14,192.169.17.121,Ethernet/IP,170,,2025-07-08,2027-01-31
NSS-EMC-5873,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 7,Environmental Sensor,2,High,Schneider,SCH-EnvironmentalSensor-7943,SN-mk501gle-ILVDBP,Environmental Sensor for Emissions Control operations,"Emissions Control, Station 2",2025-12-30,192.169.17.122,Foundation Fieldbus,170,,2025-06-24,2028-06-03
NSS-EMC-5874,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 7,IED,1,High,ABB,ABB-IED-6745,SN-mk501gle-UDP8JP,IED for Emissions Control operations,"Emissions Control, Station 3",2023-04-21,192.169.17.123,OPC UA,170,,2025-07-01,2027-03-10
NSS-EMC-5875,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 7,Phasor Measurement Unit,1,High,Schneider,SCH-PhasorMeasurementUnit-5310,SN-mk501gle-TWMCCV,Phasor Measurement Unit for Emissions Control operations,"Emissions Control, Station 4",2021-12-21,192.169.17.124,DNP3,170,,2025-12-24,2027-10-06
NSS-EMC-5876,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 7,Environmental Sensor,2,High,Siemens,SIE-EnvironmentalSensor-3068,SN-mk501gle-FKHA3A,Environmental Sensor for Emissions Control operations,"Emissions Control, Station 5",2024-03-04,192.169.17.125,Modbus,170,,2025-04-10,2028-01-28
NSS-EMC-5877,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 7,Circuit Breaker,2,High,GE,GE-CircuitBreaker-3814,SN-mk501gle-5DTAPS,Circuit Breaker for Emissions Control operations,"Emissions Control, Station 6",2018-06-24,192.169.17.126,Modbus,170,,2025-06-11,2026-10-06
NSS-EMC-5878,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 7,Manual Indicator,3,High,SEL,SEL-ManualIndicator-9868,SN-mk501gle-5EWDU9,Manual Indicator for Emissions Control operations,"Emissions Control, Station 7",2017-02-12,,,170,,2025-08-12,2028-01-27
NSS-EMC-5879,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 7,Circuit Breaker,2,High,Eaton,EAT-CircuitBreaker-9750,SN-mk501gle-8GF60U,Circuit Breaker for Emissions Control operations,"Emissions Control, Station 8",2021-06-26,192.169.17.128,Profibus,170,,2025-09-18,2027-05-14
NSS-EMC-5880,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 7,Manual Indicator,3,High,Siemens,SIE-ManualIndicator-1384,SN-mk501gle-3E0WTO,Manual Indicator for Emissions Control operations,"Emissions Control, Station 9",2016-10-05,,,170,,2025-04-14,2027-09-11
NSS-EMC-5881,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 7,Battery Monitor,2,High,GE,GE-BatteryMonitor-9823,SN-mk501gle-ARS775,Battery Monitor for Emissions Control operations,"Emissions Control, Station 10",2021-08-04,192.169.17.130,HART,170,,2025-09-14,2028-05-27
NSS-EMC-5882,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 7,Disconnect Switch,2,High,Siemens,SIE-DisconnectSwitch-5406,SN-mk501gle-7K29X5,Disconnect Switch for Emissions Control operations,"Emissions Control, Station 11",2024-12-18,192.169.17.131,Foundation Fieldbus,170,,2025-08-10,2027-08-30
NSS-EMC-5883,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 7,Tap Changer Controller,2,High,Schneider,SCH-TapChangerController-7355,SN-mk501gle-YX7HNO,Tap Changer Controller for Emissions Control operations,"Emissions Control, Station 12",2021-04-13,192.169.17.132,Profibus,170,,2025-07-31,2026-07-20
NSS-EMC-5884,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 7,Metering Unit,2,High,Toshiba,TOS-MeteringUnit-5690,SN-mk501gle-C75CBI,Metering Unit for Emissions Control operations,"Emissions Control, Station 13",2023-06-02,192.169.17.133,Foundation Fieldbus,170,,2025-09-12,2027-12-29
NSS-EMC-5885,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 7,SCADA RTU,1,High,Toshiba,TOS-SCADARTU-4627,SN-mk501gle-FBMN38,SCADA RTU for Emissions Control operations,"Emissions Control, Station 14",2017-10-18,192.169.17.134,OPC UA,170,,2025-12-12,2026-03-29
NSS-EMC-5886,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 7,Voltage Transformer,2,High,GE,GE-VoltageTransformer-6647,SN-mk501gle-Y0P5EJ,Voltage Transformer for Emissions Control operations,"Emissions Control, Station 15",2017-07-14,192.169.17.135,Modbus,170,,2025-02-06,2028-07-14
NSS-EMC-5887,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 7,SCADA RTU,1,High,GE,GE-SCADARTU-3535,SN-mk501gle-V78MUT,SCADA RTU for Emissions Control operations,"Emissions Control, Station 16",2021-07-30,192.169.17.136,Modbus TCP,170,,2025-12-03,2027-09-14
NSS-EMC-5888,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 7,EMS Server,1,High,GE,GE-EMSServer-6030,SN-mk501gle-T0SPMW,EMS Server for Emissions Control operations,"Emissions Control, Station 17",2019-05-05,192.169.17.137,IEC 61850,170,,2025-07-18,2028-01-02
NSS-EMC-5889,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 7,IED,1,High,Eaton,EAT-IED-7447,SN-mk501gle-9HLN5H,IED for Emissions Control operations,"Emissions Control, Station 18",2021-12-22,192.169.17.138,IEC 61850,170,,2025-08-18,2026-12-29
NSS-EMC-5890,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 7,Tap Changer Controller,2,High,SEL,SEL-TapChangerController-3359,SN-mk501gle-464WDU,Tap Changer Controller for Emissions Control operations,"Emissions Control, Station 19",2022-06-28,192.169.17.139,HART,170,,2025-02-28,2027-06-12
NSS-EMC-5891,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 7,Tap Changer Controller,2,High,ABB,ABB-TapChangerController-3687,SN-mk501gle-TYE924,Tap Changer Controller for Emissions Control operations,"Emissions Control, Station 20",2016-06-22,192.169.17.140,HART,170,,2025-05-30,2026-03-12
NSS-EMC-5892,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 8,Environmental Sensor,2,High,SEL,SEL-EnvironmentalSensor-6429,SN-mk501gle-C95LTN,Environmental Sensor for Emissions Control operations,"Emissions Control, Station 1",2016-05-08,192.169.17.141,Profibus,170,,2025-01-21,2026-04-23
NSS-EMC-5893,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 8,Disconnect Switch,2,High,Hitachi,HIT-DisconnectSwitch-6928,SN-mk501gle-8TLYOX,Disconnect Switch for Emissions Control operations,"Emissions Control, Station 2",2022-01-29,192.169.17.142,HART,170,,2025-02-25,2026-03-12
NSS-EMC-5894,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 8,EMS Server,1,High,Toshiba,TOS-EMSServer-9544,SN-mk501gle-4VGYB2,EMS Server for Emissions Control operations,"Emissions Control, Station 3",2025-10-23,192.169.17.143,Ethernet/IP,170,,2025-06-29,2028-08-08
NSS-EMC-5895,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 8,Battery Monitor,2,High,GE,GE-BatteryMonitor-4089,SN-mk501gle-CVTNO8,Battery Monitor for Emissions Control operations,"Emissions Control, Station 4",2020-07-27,192.169.17.144,Modbus,170,,2025-12-24,2028-05-18
NSS-EMC-5896,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 8,Protection Relay,1,High,Toshiba,TOS-ProtectionRelay-9422,SN-mk501gle-G1WAZD,Protection Relay for Emissions Control operations,"Emissions Control, Station 5",2021-10-05,192.169.17.145,IEC 61850,170,,2025-08-12,2027-03-23
NSS-EMC-5897,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 8,Current Transformer,2,High,Hitachi,HIT-CurrentTransformer-2475,SN-mk501gle-IX88ZF,Current Transformer for Emissions Control operations,"Emissions Control, Station 6",2016-03-30,192.169.17.146,HART,170,,2025-07-06,2027-12-29
NSS-EMC-5898,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 8,Circuit Breaker,2,High,GE,GE-CircuitBreaker-3944,SN-mk501gle-R3MH3Q,Circuit Breaker for Emissions Control operations,"Emissions Control, Station 7",2019-01-27,192.169.17.147,HART,170,,2025-11-23,2027-07-27
NSS-EMC-5899,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 8,Current Transformer,2,High,SEL,SEL-CurrentTransformer-7855,SN-mk501gle-BP513J,Current Transformer for Emissions Control operations,"Emissions Control, Station 8",2018-01-15,192.169.17.148,Foundation Fieldbus,170,,2025-08-04,2026-02-25
NSS-EMC-5900,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 8,Protection Relay,1,High,Toshiba,TOS-ProtectionRelay-3019,SN-mk501glf-F2MLW2,Protection Relay for Emissions Control operations,"Emissions Control, Station 9",2020-09-11,192.169.17.149,IEC 61850,170,,2025-02-24,2027-10-29
NSS-EMC-5901,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 8,SCADA RTU,1,High,Toshiba,TOS-SCADARTU-8187,SN-mk501glf-6LWOST,SCADA RTU for Emissions Control operations,"Emissions Control, Station 10",2024-12-21,192.169.17.150,DNP3,170,,2025-05-01,2026-03-27
NSS-EMC-5902,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 8,Current Transformer,2,High,ABB,ABB-CurrentTransformer-8498,SN-mk501glf-W9MZEP,Current Transformer for Emissions Control operations,"Emissions Control, Station 11",2022-08-07,192.169.17.151,HART,170,,2025-02-22,2028-11-11
NSS-EMC-5903,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 8,Current Transformer,2,High,Hitachi,HIT-CurrentTransformer-9379,SN-mk501glf-ETA8JJ,Current Transformer for Emissions Control operations,"Emissions Control, Station 12",2021-06-23,192.169.17.152,Modbus,170,,2026-01-07,2026-02-09
NSS-EMC-5904,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 8,Manual Indicator,3,High,ABB,ABB-ManualIndicator-1085,SN-mk501glf-1NCPL7,Manual Indicator for Emissions Control operations,"Emissions Control, Station 13",2017-10-25,,,170,,2025-11-20,2028-08-01
NSS-EMC-5905,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 8,Metering Unit,2,High,Eaton,EAT-MeteringUnit-6040,SN-mk501glf-W5NG3A,Metering Unit for Emissions Control operations,"Emissions Control, Station 14",2020-07-17,192.169.17.154,Foundation Fieldbus,170,,2025-09-16,2028-06-26
NSS-EMC-5906,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 8,Environmental Sensor,2,High,Schneider,SCH-EnvironmentalSensor-9979,SN-mk501glf-JJR8XA,Environmental Sensor for Emissions Control operations,"Emissions Control, Station 15",2024-06-12,192.169.17.155,Profibus,170,,2025-03-26,2027-04-24
NSS-EMC-5907,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 8,Tap Changer Controller,2,High,ABB,ABB-TapChangerController-8016,SN-mk501glf-6SZHGE,Tap Changer Controller for Emissions Control operations,"Emissions Control, Station 16",2020-11-03,192.169.17.156,Profibus,170,,2025-12-06,2026-10-29
NSS-EMC-5908,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 8,Environmental Sensor,2,High,SEL,SEL-EnvironmentalSensor-8218,SN-mk501glf-87LPGY,Environmental Sensor for Emissions Control operations,"Emissions Control, Station 17",2016-10-07,192.169.17.157,Foundation Fieldbus,170,,2025-11-22,2026-02-19
NSS-EMC-5909,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 8,Metering Unit,2,High,Toshiba,TOS-MeteringUnit-4615,SN-mk501glf-A1C2K6,Metering Unit for Emissions Control operations,"Emissions Control, Station 18",2019-09-07,192.169.17.158,Profibus,170,,2025-06-14,2028-04-17
NSS-EMC-5910,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 8,Protection Relay,1,High,Hitachi,HIT-ProtectionRelay-4125,SN-mk501glf-YU5487,Protection Relay for Emissions Control operations,"Emissions Control, Station 19",2024-11-14,192.169.17.159,Ethernet/IP,170,,2025-07-20,2027-10-29
NSS-EMC-5911,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 8,Protection Relay,1,High,Hitachi,HIT-ProtectionRelay-2723,SN-mk501glf-4THDIH,Protection Relay for Emissions Control operations,"Emissions Control, Station 20",2025-01-30,192.169.17.160,IEC 61850,170,,2025-11-24,2027-12-10
NSS-EMC-5912,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 9,Protection Relay,1,High,Schneider,SCH-ProtectionRelay-9526,SN-mk501glf-RT3POP,Protection Relay for Emissions Control operations,"Emissions Control, Station 1",2021-03-30,192.169.17.161,IEC 61850,170,,2025-09-30,2026-10-26
NSS-EMC-5913,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 9,HMI,1,High,Eaton,EAT-HMI-8612,SN-mk501glf-XGU1WN,HMI for Emissions Control operations,"Emissions Control, Station 2",2020-11-20,192.169.17.162,IEC 61850,170,,2025-05-19,2028-03-05
NSS-EMC-5914,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 9,Disconnect Switch,2,High,SEL,SEL-DisconnectSwitch-6227,SN-mk501glf-PSDPNI,Disconnect Switch for Emissions Control operations,"Emissions Control, Station 3",2025-03-24,192.169.17.163,Modbus,170,,2025-11-06,2027-10-08
NSS-EMC-5915,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 9,SCADA RTU,1,High,Schneider,SCH-SCADARTU-3249,SN-mk501glf-XN46DR,SCADA RTU for Emissions Control operations,"Emissions Control, Station 4",2024-03-24,192.169.17.164,DNP3,170,,2025-01-12,2028-06-19
NSS-EMC-5916,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 9,HMI,1,High,ABB,ABB-HMI-3214,SN-mk501glf-E17ZDY,HMI for Emissions Control operations,"Emissions Control, Station 5",2025-10-11,192.169.17.165,Modbus TCP,170,,2025-06-11,2027-09-07
NSS-EMC-5917,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 9,SCADA RTU,1,High,Schneider,SCH-SCADARTU-8081,SN-mk501glf-BDT2G0,SCADA RTU for Emissions Control operations,"Emissions Control, Station 6",2025-05-16,192.169.17.166,Modbus TCP,170,,2025-09-25,2028-11-05
NSS-EMC-5918,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 9,Metering Unit,2,High,ABB,ABB-MeteringUnit-5269,SN-mk501glf-7KL7Y1,Metering Unit for Emissions Control operations,"Emissions Control, Station 7",2018-04-26,192.169.17.167,Foundation Fieldbus,170,,2025-09-11,2027-05-29
NSS-EMC-5919,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 9,Voltage Transformer,2,High,Siemens,SIE-VoltageTransformer-3450,SN-mk501glf-MA0AU6,Voltage Transformer for Emissions Control operations,"Emissions Control, Station 8",2019-06-29,192.169.17.168,Foundation Fieldbus,170,,2025-01-22,2026-06-21
NSS-EMC-5920,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 9,Metering Unit,2,High,Hitachi,HIT-MeteringUnit-9746,SN-mk501glf-YOGY28,Metering Unit for Emissions Control operations,"Emissions Control, Station 9",2017-11-17,192.169.17.169,Modbus,170,,2025-05-25,2028-06-09
NSS-EMC-5921,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 9,Protection Relay,1,High,ABB,ABB-ProtectionRelay-3787,SN-mk501glf-OL6P9H,Protection Relay for Emissions Control operations,"Emissions Control, Station 10",2020-07-19,192.169.17.170,IEC 61850,170,,2025-11-18,2028-02-20
NSS-EMC-5922,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 9,Circuit Breaker,2,High,GE,GE-CircuitBreaker-9780,SN-mk501glf-VSO0FS,Circuit Breaker for Emissions Control operations,"Emissions Control, Station 11",2024-05-05,192.169.17.171,Modbus,170,,2025-12-14,2026-06-04
NSS-EMC-5923,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 9,Voltage Transformer,2,High,Schneider,SCH-VoltageTransformer-1949,SN-mk501glf-17T75C,Voltage Transformer for Emissions Control operations,"Emissions Control, Station 12",2020-07-01,192.169.17.172,HART,170,,2025-05-09,2028-11-01
NSS-EMC-5924,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 9,Protection Relay,1,High,GE,GE-ProtectionRelay-2226,SN-mk501glf-3G0KXK,Protection Relay for Emissions Control operations,"Emissions Control, Station 13",2023-12-12,192.169.17.173,OPC UA,170,,2025-03-29,2028-01-07
NSS-EMC-5925,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 9,Capacitor Bank Controller,2,High,GE,GE-CapacitorBankController-7791,SN-mk501glf-I5LDF8,Capacitor Bank Controller for Emissions Control operations,"Emissions Control, Station 14",2016-05-20,192.169.17.174,Profibus,170,,2025-12-23,2027-05-16
NSS-EMC-5926,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 9,Battery Monitor,2,High,GE,GE-BatteryMonitor-5406,SN-mk501glf-NXRFZZ,Battery Monitor for Emissions Control operations,"Emissions Control, Station 15",2024-01-07,192.169.17.175,Profibus,170,,2025-08-12,2027-05-15
NSS-EMC-5927,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 9,Tap Changer Controller,2,High,Schneider,SCH-TapChangerController-5410,SN-mk501glf-GVP3LY,Tap Changer Controller for Emissions Control operations,"Emissions Control, Station 16",2025-10-17,192.169.17.176,HART,170,,2025-07-16,2026-12-05
NSS-EMC-5928,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 9,Circuit Breaker,2,High,Eaton,EAT-CircuitBreaker-8556,SN-mk501glf-477B1X,Circuit Breaker for Emissions Control operations,"Emissions Control, Station 17",2021-04-17,192.169.17.177,Profibus,170,,2025-12-07,2028-08-08
NSS-EMC-5929,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 9,Voltage Transformer,2,High,Toshiba,TOS-VoltageTransformer-6544,SN-mk501glf-4RQMC0,Voltage Transformer for Emissions Control operations,"Emissions Control, Station 18",2018-09-16,192.169.17.178,HART,170,,2025-05-04,2026-01-13
NSS-EMC-5930,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 9,Environmental Sensor,2,High,Eaton,EAT-EnvironmentalSensor-3863,SN-mk501glf-A6D19P,Environmental Sensor for Emissions Control operations,"Emissions Control, Station 19",2023-08-14,192.169.17.179,Profibus,170,,2025-06-05,2028-07-19
NSS-EMC-5931,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 9,Protection Relay,1,High,SEL,SEL-ProtectionRelay-6706,SN-mk501glf-GLZKNG,Protection Relay for Emissions Control operations,"Emissions Control, Station 20",2021-04-07,192.169.17.180,Ethernet/IP,170,,2025-07-20,2027-05-09
NSS-EMC-5932,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 10,Circuit Breaker,2,High,Toshiba,TOS-CircuitBreaker-2004,SN-mk501glf-XUFEU3,Circuit Breaker for Emissions Control operations,"Emissions Control, Station 1",2020-03-23,192.169.17.181,Profibus,170,,2025-11-01,2028-01-26
NSS-EMC-5933,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 10,Metering Unit,2,High,Hitachi,HIT-MeteringUnit-6756,SN-mk501glf-A6JT1O,Metering Unit for Emissions Control operations,"Emissions Control, Station 2",2024-02-05,192.169.17.182,Modbus,170,,2025-11-12,2026-09-24
NSS-EMC-5934,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 10,Current Transformer,2,High,ABB,ABB-CurrentTransformer-4411,SN-mk501glf-RUXW51,Current Transformer for Emissions Control operations,"Emissions Control, Station 3",2020-12-24,192.169.17.183,HART,170,,2025-04-28,2028-04-02
NSS-EMC-5935,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 10,Metering Unit,2,High,Siemens,SIE-MeteringUnit-5411,SN-mk501glf-7SUVJD,Metering Unit for Emissions Control operations,"Emissions Control, Station 4",2019-04-04,192.169.17.184,HART,170,,2025-09-07,2026-05-10
NSS-EMC-5936,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 10,Metering Unit,2,High,Toshiba,TOS-MeteringUnit-7478,SN-mk501glf-4Z5KQQ,Metering Unit for Emissions Control operations,"Emissions Control, Station 5",2021-03-09,192.169.17.185,Modbus,170,,2025-10-16,2028-11-18
NSS-EMC-5937,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 10,DFR,2,High,GE,GE-DFR-9286,SN-mk501glf-W3U2ZR,DFR for Emissions Control operations,"Emissions Control, Station 6",2019-03-26,192.169.17.186,HART,170,,2025-10-04,2028-07-30
NSS-EMC-5938,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 10,Manual Indicator,3,High,Siemens,SIE-ManualIndicator-5992,SN-mk501glf-X315X6,Manual Indicator for Emissions Control operations,"Emissions Control, Station 7",2026-01-04,,,170,,2025-06-23,2026-04-03
NSS-EMC-5939,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 10,Current Transformer,2,High,Eaton,EAT-CurrentTransformer-2936,SN-mk501glf-OM6Y98,Current Transformer for Emissions Control operations,"Emissions Control, Station 8",2017-07-10,192.169.17.188,Profibus,170,,2025-10-21,2028-02-19
NSS-EMC-5940,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 10,SCADA RTU,1,High,GE,GE-SCADARTU-9019,SN-mk501glf-ZT8JLP,SCADA RTU for Emissions Control operations,"Emissions Control, Station 9",2016-04-28,192.169.17.189,DNP3,170,,2025-09-21,2027-03-11
NSS-EMC-5941,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 10,Manual Indicator,3,High,ABB,ABB-ManualIndicator-8421,SN-mk501glf-LZ3V9V,Manual Indicator for Emissions Control operations,"Emissions Control, Station 10",2025-02-01,,,170,,2025-03-28,2026-03-07
NSS-EMC-5942,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 10,Protection Relay,1,High,SEL,SEL-ProtectionRelay-7581,SN-mk501glf-HG9UBZ,Protection Relay for Emissions Control operations,"Emissions Control, Station 11",2016-10-07,192.169.17.191,Modbus TCP,170,,2025-02-22,2026-11-23
NSS-EMC-5943,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 10,Voltage Transformer,2,High,GE,GE-VoltageTransformer-2427,SN-mk501glf-BQRIZ5,Voltage Transformer for Emissions Control operations,"Emissions Control, Station 12",2019-05-24,192.169.17.192,HART,170,,2025-02-10,2028-10-03
NSS-EMC-5944,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 10,Manual Indicator,3,High,SEL,SEL-ManualIndicator-7490,SN-mk501glf-FAJIWT,Manual Indicator for Emissions Control operations,"Emissions Control, Station 13",2023-06-30,,,170,,2025-12-10,2027-06-06
NSS-EMC-5945,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 10,Environmental Sensor,2,High,ABB,ABB-EnvironmentalSensor-3906,SN-mk501glf-RV5Q3D,Environmental Sensor for Emissions Control operations,"Emissions Control, Station 14",2021-03-25,192.169.17.194,Modbus,170,,2025-10-29,2027-03-12
NSS-EMC-5946,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 10,IED,1,High,ABB,ABB-IED-2138,SN-mk501glf-Z9BB6M,IED for Emissions Control operations,"Emissions Control, Station 15",2025-02-06,192.169.17.195,IEC 61850,170,,2025-06-13,2028-07-27
NSS-EMC-5947,North Substation,NSS,Emissions Control,EMC,Emissions Control - Zone 10,Metering Unit,2,High,GE,GE-MeteringUnit-6599,SN-mk501glf-BMBHEH,Metering Unit for Emissions Control operations,"Emissions Control, Station 16",2018-09-21,192.169.17.196,Modbus,170,,2025-08-23,2028-07-18
