tag_id,discovered_ip,mac_address,hostname,device_type,vendor,model,firmware_version,protocol,network_segment,first_seen,last_seen,discovery_method,confidence,open_ports,vulnerabilities,cve_ids,os_family,is_managed,last_patch_date,risk_score
PAF-COK-5548,10.20.15.68,22:68:9d:56:70:cf,PAF-COK-flow-transmitter,Flow Transmitter,HIMA,,1.2.8,Modbus,VLAN-140,2025-09-21T13:05:30.018Z,2026-01-04T18:11:46.831Z,Protocol Analysis,70,"80,443,22",2,CVE-2020-20563,,true,2025-01-08,78
,10.20.15.69,de:b2:9c:fc:b8:71,,VFD,Unknown,,1.8.72,HART,VLAN-140,2025-08-16T17:05:43.808Z,2026-01-06T19:50:26.746Z,Protocol Analysis,81,"80,443,22,161,502",1,,,true,2025-08-04,83
PAF-COK-5552,10.20.15.72,9f:d0:38:44:7a:c8,PAF-COK-pressure-transmitter,Pressure Transmitter,Honeywell,HON-PressureTransmitter-7926,4.6.42,Profibus,VLAN-140,2025-11-24T15:35:10.045Z,2026-01-02T02:05:09.027Z,Active Probe,81,"80,443,22,161",2,CVE-2024-11504,,false,2025-03-22,69
PAF-COK-5556,10.20.15.76,31:34:3e:74:87:74,PAF-COK-level-transmitter,Level Transmitter,Yokogawa,YOK-LevelTransmitter-6943,2.5.11,HART,VLAN-140,2025-11-25T03:34:52.414Z,2026-01-07T20:43:01.421Z,Protocol Analysis,94,"80,443,22",1,,,false,2025-03-06,64
PAF-COK-5557,10.20.15.77,86:91:5a:95:12:d7,PAF-COK-vfd,VFD,Triconex,TRI-VFD-6704,3.7.70,HART,VLAN-140,2025-11-10T07:01:52.276Z,2026-01-05T22:57:40.526Z,Protocol Analysis,92,"80,443,22,161,502",0,CVE-2023-27939,,true,2025-04-28,69
PAF-COK-5558,10.20.15.78,93:4a:71:1d:cd:ca,,Control Valve,Unknown,,2.9.78,Foundation Fieldbus,VLAN-140,2025-09-12T19:32:16.809Z,2026-01-03T10:43:58.711Z,Network Scan,79,"80,443,22,161,502",1,CVE-2024-4160;CVE-2021-10754,,true,2025-04-14,83
PAF-COK-5559,10.20.15.79,55:58:2c:30:d8:c6,PAF-COK-gas-detector,Gas Detector,Siemens,SIE-GasDetector-1011,1.0.55,Modbus,VLAN-140,2025-08-15T23:39:41.111Z,2026-01-02T05:43:47.512Z,Protocol Analysis,87,"80,443,22",4,CVE-2020-31593;CVE-2022-45560,,true,2025-04-07,70
PAF-COK-5561,10.20.15.81,4b:77:1e:af:76:1c,PAF-COK-flame-detector,Flame Detector,ABB,ABB-FlameDetector-3739,5.2.15,Foundation Fieldbus,VLAN-140,2026-01-06T03:46:43.095Z,2026-01-06T04:51:07.099Z,Active Probe,93,"80,443,22,161,502",1,,,true,2025-06-26,70
PAF-COK-5563,10.20.15.83,87:d2:df:0e:36:66,PAF-COK-flame-detector,Flame Detector,Emerson,EME-FlameDetector-9540,1.3.49,Foundation Fieldbus,VLAN-140,2025-07-27T22:35:03.591Z,2026-01-04T09:42:49.916Z,SNMP,70,"80,443",0,CVE-2020-42692,,true,2025-11-05,69
PAF-COK-5564,10.20.15.84,72:c2:30:91:43:2e,PAF-COK-pressure-transmitter,Pressure Transmitter,Siemens,SIE-PressureTransmitter-3606,2.0.24,HART,VLAN-140,2025-10-01T07:22:18.650Z,2026-01-06T23:06:34.880Z,Protocol Analysis,97,"80,443,22",5,CVE-2024-34168,,true,2025-02-20,69
PAF-COK-5565,10.20.15.85,01:5b:c0:b2:63:59,PAF-COK-rtu,RTU,Rockwell,ROC-RTU-1725,1.6.7,DNP3,VLAN-140,2025-10-28T01:52:55.125Z,2026-01-01T09:16:48.762Z,Passive Monitoring,82,502,0,CVE-2021-19506;CVE-2020-40085,VxWorks,true,2025-12-10,79
PAF-COK-5566,10.20.15.86,bc:f2:0f:e4:72:ab,PAF-COK-network-switch,Network Switch,HIMA,HIM-NetworkSwitch-1217,2.0.3,Modbus,VLAN-140,2025-08-01T02:33:20.327Z,2026-01-03T19:35:36.387Z,SNMP,93,"80,443,22,161",5,,,true,2025-09-22,67
PAF-COK-5567,10.20.15.87,ff:22:65:0c:79:ac,PAF-COK-plc,PLC,Siemens,SIE-PLC-4586,4.0.93,Ethernet/IP,VLAN-140,2025-11-29T03:53:49.329Z,2026-01-03T13:03:12.058Z,Active Probe,94,"502,102,44818,2222",1,CVE-2024-18836;CVE-2024-1603,VxWorks,false,2025-06-08,75
PAF-COK-5568,10.20.15.88,6d:17:b4:87:b5:31,PAF-COK-temperature-transmitter,Temperature Transmitter,Honeywell,HON-TemperatureTransmitter-5279,3.4.25,HART,VLAN-140,2025-10-29T12:55:14.583Z,2026-01-08T05:10:47.565Z,Active Probe,88,"80,443,22,161,502",2,,,true,2025-01-30,62
PAF-COK-5569,10.20.15.89,66:61:f6:76:03:f5,PAF-COK-flow-transmitter,Flow Transmitter,Triconex,TRI-FlowTransmitter-6269,3.9.79,Profibus,VLAN-140,2025-08-11T19:28:48.669Z,2026-01-07T19:49:59.033Z,Network Scan,82,"80,443,22,161,502",4,CVE-2020-18626;CVE-2024-35506,,true,2026-01-04,71
PAF-COK-5572,10.20.15.92,ad:4e:ec:7d:87:9d,PAF-COK-pressure-transmitter,Pressure Transmitter,Triconex,TRI-PressureTransmitter-3220,3.9.82,Profibus,VLAN-140,2025-10-14T10:59:19.843Z,2026-01-01T07:58:50.788Z,Passive Monitoring,71,"80,443,22,161,502",7,CVE-2021-25355,,true,2025-01-29,57
,10.20.15.94,ac:4b:c8:5a:7a:03,,Temperature Transmitter,Unknown,,4.6.79,Modbus,VLAN-140,2025-08-17T06:28:53.295Z,2026-01-05T15:39:57.509Z,Protocol Analysis,96,"80,443",0,CVE-2020-34666;CVE-2023-19887,,false,2025-12-04,87
PAF-COK-5575,10.20.15.95,fe:7f:df:74:bd:fe,PAF-COK-analyzer,Analyzer,Siemens,SIE-Analyzer-4177,5.0.44,HART,VLAN-140,2025-10-07T16:10:56.858Z,2026-01-02T00:38:03.857Z,Protocol Analysis,73,"80,443,22,161",5,,,true,2025-11-07,76
PAF-COK-5576,10.20.15.96,ea:63:c7:1e:22:2a,PAF-COK-hmi-station,HMI Station,Rockwell,ROC-HMIStation-4173,3.3.33,Modbus TCP,VLAN-140,2026-01-04T19:04:45.716Z,2026-01-02T15:59:00.205Z,Network Scan,82,"502,102",1,,Windows Embedded,false,2025-05-07,89
PAF-COK-5577,10.20.15.97,4d:62:d9:c6:69:2f,PAF-COK-plc,PLC,Triconex,TRI-PLC-3763,4.7.47,IEC 61850,VLAN-140,2025-07-31T17:30:07.190Z,2026-01-05T19:15:45.648Z,Network Scan,88,"502,102,44818,2222,20000",1,CVE-2024-16356,Windows Embedded,true,2025-09-15,72
PAF-COK-5578,10.20.15.98,9a:26:98:82:2c:12,PAF-COK-vfd,VFD,HIMA,HIM-VFD-4564,3.2.29,Profibus,VLAN-140,2025-12-13T20:00:17.732Z,2026-01-02T19:47:59.297Z,Active Probe,90,"80,443,22,161,502",5,CVE-2023-27475;CVE-2024-28688,,true,2025-06-20,67
PAF-COK-5580,10.20.15.100,2b:34:88:1d:73:8e,PAF-COK-level-transmitter,Level Transmitter,Siemens,,4.1.28,HART,VLAN-140,2025-10-12T15:16:54.259Z,2026-01-06T16:37:04.501Z,Protocol Analysis,86,80,4,CVE-2021-6409,,true,2025-02-12,83
PAF-COK-5583,10.20.15.103,2c:ae:20:ef:40:53,PAF-COK-plc,PLC,Rockwell,ROC-PLC-3420,5.3.7,Modbus TCP,VLAN-140,2025-09-22T06:40:23.550Z,2026-01-06T13:09:32.011Z,Passive Monitoring,93,502,2,,Windows Embedded,true,2025-09-11,86
PAF-COK-5584,10.20.15.104,1f:19:1c:9f:da:97,PAF-COK-gas-detector,Gas Detector,Rockwell,ROC-GasDetector-7482,1.7.3,Profibus,VLAN-140,2025-08-09T21:51:16.519Z,2026-01-01T19:39:25.675Z,Active Probe,85,"80,443",0,,,true,2025-10-14,76
PAF-COK-5585,10.20.15.105,31:47:3c:42:32:0d,PAF-COK-flow-transmitter,Flow Transmitter,Yokogawa,YOK-FlowTransmitter-6627,1.7.95,Modbus,VLAN-140,2025-09-24T01:30:42.144Z,2026-01-02T14:53:01.959Z,Network Scan,87,"80,443,22,161,502",3,,,false,2025-12-17,59
PAF-COK-5586,10.20.15.106,47:e9:53:1d:86:d2,PAF-COK-flow-transmitter,Flow Transmitter,Triconex,TRI-FlowTransmitter-4491,1.2.11,Profibus,VLAN-140,2025-09-23T21:54:46.592Z,2026-01-03T22:54:34.641Z,Network Scan,94,"80,443",2,CVE-2021-20701,,false,2025-09-15,71
PAF-COK-5588,10.20.15.108,eb:5c:87:94:7d:39,PAF-COK-temperature-transmitter,Temperature Transmitter,Schneider,SCH-TemperatureTransmitter-9855,2.2.12,Foundation Fieldbus,VLAN-140,2025-10-22T06:40:49.482Z,2026-01-05T15:31:30.595Z,Network Scan,74,80,5,,,true,2025-10-22,74
PAF-COK-5589,10.20.15.109,68:de:d1:45:cd:14,PAF-COK-temperature-transmitter,Temperature Transmitter,HIMA,HIM-TemperatureTransmitter-9696,2.6.40,HART,VLAN-140,2025-09-01T19:38:03.990Z,2026-01-07T20:45:06.678Z,Network Scan,72,"80,443,22",1,CVE-2023-26719;CVE-2023-19101,,true,2025-08-11,70
PAF-COK-5590,10.20.15.110,b9:13:d9:8e:ec:b8,PAF-COK-motor-starter,Motor Starter,Schneider,SCH-MotorStarter-6688,2.9.90,Profibus,VLAN-140,2025-08-08T15:41:13.049Z,2026-01-01T23:00:15.186Z,Network Scan,90,"80,443,22",5,CVE-2023-29382,,false,2025-11-29,75
,10.20.15.111,b8:b2:10:a8:17:44,,Unknown,Unknown,,5.8.68,DNP3,VLAN-140,2025-09-06T16:20:42.443Z,2026-01-03T18:27:50.481Z,Passive Monitoring,86,502,1,,VxWorks,true,2025-01-10,99
PAF-COK-5592,10.20.15.112,ea:85:de:63:9e:cd,PAF-COK-motor-starter,Motor Starter,Rockwell,ROC-MotorStarter-1613,1.6.46,Modbus,VLAN-140,2025-08-28T01:33:42.309Z,2026-01-02T06:14:42.050Z,SNMP,96,"80,443,22",1,,,false,2025-09-21,79
PAF-COK-5593,10.20.15.113,28:1e:13:e4:6c:2d,PAF-COK-dcs-controller,DCS Controller,Triconex,TRI-DCSController-1801,1.2.72,DNP3,VLAN-140,2025-11-09T17:26:17.975Z,2026-01-06T11:02:28.250Z,Active Probe,78,502,2,CVE-2022-4810;CVE-2022-48899,VxWorks,false,2025-01-22,93
PAF-COK-5594,10.20.15.114,df:48:a2:0d:f3:86,PAF-COK-engineering-workstation,Engineering Workstation,Siemens,SIE-EngineeringWorkstation-1118,4.3.12,OPC UA,VLAN-140,2025-07-26T03:53:23.031Z,2026-01-07T05:07:13.349Z,Passive Monitoring,74,"502,102,44818,2222",1,CVE-2023-22845,Windows Embedded,true,2025-06-08,97
PAF-COK-5595,10.20.15.115,a7:e1:f7:fa:88:ed,PAF-COK-safety-plc,Safety PLC,Honeywell,HON-SafetyPLC-9656,4.3.9,Modbus TCP,VLAN-140,2025-12-29T16:35:18.328Z,2026-01-02T23:12:52.678Z,Passive Monitoring,89,502,1,,Linux RT,true,2025-04-19,92
PAF-COK-5596,10.20.15.116,70:e3:dd:b0:37:37,PAF-COK-flow-transmitter,Flow Transmitter,Rockwell,ROC-FlowTransmitter-9883,5.7.99,Profibus,VLAN-140,2025-09-01T08:43:09.616Z,2026-01-05T23:41:58.022Z,Passive Monitoring,74,"80,443",3,CVE-2022-4680;CVE-2020-49135,,true,2025-03-27,63
PAF-COK-5598,10.20.15.118,68:64:d5:23:51:ba,PAF-COK-vfd,VFD,Rockwell,ROC-VFD-4423,5.7.28,HART,VLAN-140,2025-12-27T17:20:18.497Z,2026-01-07T20:32:34.665Z,SNMP,77,"80,443,22",3,CVE-2022-23644,,true,2025-03-22,61
,10.20.15.119,61:7a:f4:fc:06:39,,Unknown,Unknown,,1.6.85,HART,VLAN-140,2025-09-18T11:10:01.753Z,2026-01-05T07:19:00.664Z,Passive Monitoring,89,"80,443,22,161",1,CVE-2022-4103,,false,2025-06-30,87
PAF-COK-5600,10.20.15.120,42:f5:fb:85:8d:db,,Level Transmitter,Triconex,,2.4.3,Modbus,VLAN-140,2025-10-31T13:32:44.441Z,2026-01-06T09:54:23.805Z,SNMP,80,"80,443,22,161,502",6,,,true,2025-07-03,85
PAF-COK-5601,10.20.15.121,a5:74:69:10:19:74,PAF-COK-temperature-transmitter,Temperature Transmitter,HIMA,HIM-TemperatureTransmitter-4272,2.6.57,Modbus,VLAN-140,2025-08-16T20:34:35.945Z,2026-01-02T22:01:56.041Z,Passive Monitoring,74,"80,443,22,161,502",5,CVE-2022-25868;CVE-2022-11333,,true,2025-04-10,80
,10.20.15.122,31:3d:64:ad:13:60,,Control Valve,Unknown,,4.6.79,Modbus,VLAN-140,2025-07-15T11:26:50.218Z,2026-01-07T05:36:37.426Z,SNMP,80,"80,443",3,CVE-2020-44630;CVE-2023-17890,,true,2025-11-18,77
PAF-COK-5603,10.20.15.123,30:0e:db:0e:02:d6,,Pressure Transmitter,Honeywell,,1.4.75,Profibus,VLAN-140,2026-01-03T16:16:51.085Z,2026-01-02T09:34:56.929Z,Protocol Analysis,98,"80,443,22,161",2,CVE-2024-36588,,true,2025-12-13,75
PAF-COK-5604,10.20.15.124,ce:fc:cb:92:3c:1b,PAF-COK-flow-transmitter,Flow Transmitter,ABB,ABB-FlowTransmitter-6725,5.1.25,Profibus,VLAN-140,2025-08-17T17:08:05.999Z,2026-01-02T20:52:20.520Z,SNMP,91,"80,443,22,161,502",7,,,false,2025-07-28,76
PAF-COK-5605,10.20.15.125,ac:ca:0e:97:c3:b6,PAF-COK-vfd,VFD,Honeywell,HON-VFD-3967,1.1.53,Profibus,VLAN-140,2025-10-24T10:25:59.047Z,2026-01-04T05:49:17.359Z,Active Probe,91,"80,443,22,161,502",3,,,true,2025-12-01,71
PAF-COK-5607,10.20.15.127,15:20:e9:df:7d:fb,PAF-COK-analyzer,Analyzer,Siemens,SIE-Analyzer-2889,3.9.51,Foundation Fieldbus,VLAN-140,2025-08-27T06:56:16.087Z,2026-01-04T00:52:33.378Z,Active Probe,98,80,7,CVE-2022-14352,,false,2025-05-23,66
PAF-COK-5608,10.20.15.128,8e:fc:ae:5f:cb:fc,PAF-COK-flow-transmitter,Flow Transmitter,Rockwell,ROC-FlowTransmitter-6115,4.3.67,Foundation Fieldbus,VLAN-140,2025-09-15T17:43:42.322Z,2026-01-06T17:24:59.386Z,Passive Monitoring,86,"80,443,22,161,502",6,,,false,2025-04-20,58
PAF-COK-5609,10.20.15.129,4f:df:65:54:1f:d8,PAF-COK-control-valve,Control Valve,Emerson,EME-ControlValve-6902,5.9.19,Foundation Fieldbus,VLAN-140,2025-12-14T21:59:28.180Z,2026-01-06T12:00:47.264Z,Network Scan,98,"80,443,22",6,,,true,2025-08-22,75
PAF-COK-5612,10.20.15.132,85:04:a4:d6:b3:90,PAF-COK-pressure-transmitter,Pressure Transmitter,HIMA,HIM-PressureTransmitter-7747,5.3.22,Profibus,VLAN-140,2025-12-25T23:13:51.097Z,2026-01-02T16:21:21.781Z,Network Scan,94,80,5,CVE-2022-46684,,false,2025-11-09,62
PAF-COK-5613,10.20.15.133,73:52:97:34:99:40,PAF-COK-dcs-controller,DCS Controller,HIMA,HIM-DCSController-5040,4.6.79,Ethernet/IP,VLAN-140,2025-07-15T15:42:29.744Z,2026-01-05T03:08:19.909Z,Active Probe,86,"502,102,44818,2222",1,CVE-2023-5845;CVE-2021-39086,QNX,true,2025-06-12,90
PAF-COK-5614,10.20.15.134,12:8d:52:0a:1c:a7,PAF-COK-pressure-transmitter,Pressure Transmitter,HIMA,HIM-PressureTransmitter-5370,4.1.59,Profibus,VLAN-140,2025-07-30T13:18:46.170Z,2026-01-04T18:04:08.643Z,Active Probe,93,"80,443,22,161,502",3,,,true,2025-11-19,78
PAF-COK-5615,10.20.15.135,d9:ba:63:78:d4:43,PAF-COK-control-valve,Control Valve,ABB,,5.3.55,Modbus,VLAN-140,2025-11-03T03:24:55.886Z,2026-01-03T15:55:55.821Z,SNMP,90,"80,443,22,161,502",5,CVE-2023-10894;CVE-2020-38484,,false,2025-04-04,71
PAF-COK-5617,10.20.15.137,c8:50:73:b2:f5:89,PAF-COK-motor-starter,Motor Starter,ABB,ABB-MotorStarter-7088,3.7.94,Modbus,VLAN-140,2025-10-23T19:22:27.116Z,2026-01-01T15:02:56.755Z,Network Scan,81,"80,443,22,161,502",0,,,true,2025-09-29,55
PAF-COK-5618,10.20.15.138,b3:74:05:7d:2c:ca,PAF-COK-control-valve,Control Valve,Triconex,TRI-ControlValve-6771,1.0.10,Profibus,VLAN-140,2025-10-25T09:09:08.139Z,2026-01-05T14:27:39.672Z,Network Scan,71,"80,443,22",4,,,true,2025-10-12,68
PAF-COK-5619,10.20.15.139,63:4c:86:f4:63:d0,PAF-COK-control-valve,Control Valve,Triconex,TRI-ControlValve-4152,5.6.47,Foundation Fieldbus,VLAN-140,2026-01-05T17:04:02.049Z,2026-01-03T17:52:28.124Z,Protocol Analysis,92,"80,443,22,161",2,CVE-2021-23397,,true,2025-05-06,67
PAF-COK-5620,10.20.15.140,e7:43:03:87:30:ba,PAF-COK-flow-transmitter,Flow Transmitter,Schneider,SCH-FlowTransmitter-7488,3.7.62,Profibus,VLAN-140,2026-01-05T22:38:56.418Z,2026-01-06T15:59:52.021Z,Network Scan,89,"80,443",4,CVE-2024-18363;CVE-2022-2698,,true,2025-05-07,58
PAF-COK-5622,10.20.15.142,f3:5f:0c:45:4f:69,PAF-COK-control-valve,Control Valve,HIMA,HIM-ControlValve-7443,2.2.84,Profibus,VLAN-140,2025-09-05T12:15:27.804Z,2026-01-07T03:49:47.268Z,Active Probe,72,80,1,,,true,2025-06-16,68
PAF-COK-5623,10.20.15.143,88:e5:d5:28:6a:c1,PAF-COK-safety-plc,Safety PLC,Rockwell,ROC-SafetyPLC-9595,5.3.97,Modbus TCP,VLAN-140,2025-08-26T14:55:15.959Z,2026-01-04T03:09:31.502Z,Network Scan,99,"502,102,44818",1,CVE-2022-107,VxWorks,true,2025-03-27,83
PAF-COK-5625,10.20.15.145,24:fa:25:cb:b3:4e,,Historian Server,Rockwell,,4.9.46,IEC 61850,VLAN-140,2025-07-29T18:56:02.479Z,2026-01-01T13:49:44.921Z,Active Probe,84,"502,102,44818,2222",2,,VxWorks,true,2025-03-05,95
PAF-COK-5626,10.20.15.146,f0:01:53:ef:9e:d5,PAF-COK-flow-transmitter,Flow Transmitter,HIMA,HIM-FlowTransmitter-5052,5.7.74,HART,VLAN-140,2025-12-29T10:43:05.765Z,2026-01-01T09:56:15.969Z,Active Probe,98,"80,443,22",2,CVE-2022-30805;CVE-2023-20245,,false,2025-09-04,59
PAF-COK-5627,10.20.15.147,3a:7c:5c:72:98:7d,PAF-COK-analyzer,Analyzer,Emerson,EME-Analyzer-9222,4.4.79,Foundation Fieldbus,VLAN-140,2025-11-01T05:41:03.675Z,2026-01-07T03:08:11.442Z,Network Scan,90,"80,443,22",5,,,true,2025-09-19,67
PAF-COK-5628,10.20.15.148,52:7c:71:12:a1:d8,,Pressure Transmitter,Honeywell,,2.5.32,HART,VLAN-140,2025-08-21T01:30:24.341Z,2026-01-06T04:34:25.487Z,Passive Monitoring,76,"80,443,22",0,,,true,2025-03-14,74
,10.20.15.149,ab:2c:0d:db:dd:08,,PLC,Unknown,,1.5.42,Modbus TCP,VLAN-140,2025-10-03T22:22:08.305Z,2026-01-02T19:43:58.242Z,Protocol Analysis,82,502,2,CVE-2023-29942;CVE-2020-26489,QNX,false,2025-06-10,89
PAF-HTR-5630,10.20.15.1,3c:20:e1:4d:65:05,PAF-HTR-hmi-station,HMI Station,Siemens,SIE-HMIStation-7941,3.3.3,IEC 61850,VLAN-150,2025-11-22T23:32:51.058Z,2026-01-03T13:16:00.441Z,Network Scan,92,"502,102,44818,2222",0,CVE-2021-28938;CVE-2021-10036,Linux RT,true,2025-02-16,64
PAF-HTR-5633,10.20.15.4,43:ec:af:39:9f:88,PAF-HTR-dcs-controller,DCS Controller,Honeywell,HON-DCSController-3688,5.6.50,DNP3,VLAN-150,2025-09-16T06:41:06.763Z,2026-01-02T08:31:31.040Z,SNMP,71,"502,102,44818,2222",0,CVE-2024-23054,Windows Embedded,false,2025-07-21,65
PAF-HTR-5634,10.20.15.5,38:f8:f4:92:49:44,PAF-HTR-flow-transmitter,Flow Transmitter,ABB,ABB-FlowTransmitter-9731,1.2.27,Modbus,VLAN-150,2025-09-12T21:50:34.950Z,2026-01-03T18:55:07.345Z,Passive Monitoring,74,"80,443,22",4,,,true,2025-04-27,59
PAF-HTR-5637,10.20.15.8,9b:7c:db:7d:6a:d5,PAF-HTR-control-valve,Control Valve,ABB,ABB-ControlValve-2776,3.7.63,Modbus,VLAN-150,2025-12-11T21:05:12.319Z,2026-01-07T03:44:37.296Z,Active Probe,73,"80,443,22,161",6,,,false,2025-10-04,68
PAF-HTR-5639,10.20.15.10,89:91:39:6c:90:30,PAF-HTR-flow-transmitter,Flow Transmitter,Schneider,SCH-FlowTransmitter-8589,3.8.75,Profibus,VLAN-150,2025-11-15T20:30:00.251Z,2026-01-04T11:45:42.387Z,Protocol Analysis,83,"80,443,22,161,502",4,CVE-2022-24440;CVE-2020-40601,,false,2025-06-09,64
PAF-HTR-5640,10.20.15.11,d7:68:44:44:7f:e4,PAF-HTR-vfd,VFD,Honeywell,HON-VFD-3757,2.4.83,Foundation Fieldbus,VLAN-150,2025-08-14T00:54:54.629Z,2026-01-06T06:45:19.429Z,SNMP,80,"80,443,22,161",3,CVE-2021-47733;CVE-2022-15231,,true,2025-06-19,54
PAF-HTR-5641,10.20.15.12,40:a0:b3:22:f0:7d,PAF-HTR-dcs-controller,DCS Controller,Emerson,EME-DCSController-8100,2.5.76,DNP3,VLAN-150,2025-11-23T12:10:50.216Z,2026-01-06T08:39:33.294Z,Network Scan,82,502,0,CVE-2021-45599;CVE-2020-30003,QNX,false,2025-03-03,64
PAF-HTR-5642,10.20.15.13,02:e8:49:40:1e:96,PAF-HTR-temperature-transmitter,Temperature Transmitter,Triconex,TRI-TemperatureTransmitter-2218,1.1.36,Modbus,VLAN-150,2025-11-08T18:50:04.271Z,2026-01-08T04:12:13.024Z,Passive Monitoring,83,"80,443,22,161,502",5,CVE-2022-36023;CVE-2021-37745,,true,2025-07-05,69
PAF-HTR-5643,10.20.15.14,cb:7a:94:4e:81:42,PAF-HTR-temperature-transmitter,Temperature Transmitter,Triconex,TRI-TemperatureTransmitter-5296,2.0.72,HART,VLAN-150,2025-09-10T13:27:25.949Z,2026-01-07T14:03:59.347Z,SNMP,91,"80,443,22",4,CVE-2022-47098;CVE-2020-6461,,true,2025-08-23,56
PAF-HTR-5644,10.20.15.15,15:44:0a:80:ca:21,PAF-HTR-control-valve,Control Valve,Emerson,EME-ControlValve-6359,2.9.94,Profibus,VLAN-150,2025-09-15T11:26:23.145Z,2026-01-01T06:06:49.448Z,Active Probe,74,"80,443,22,161",6,CVE-2020-28470,,false,2025-05-21,61
PAF-HTR-5645,10.20.15.16,67:7c:91:2d:64:d3,PAF-HTR-flow-transmitter,Flow Transmitter,Yokogawa,,2.0.15,HART,VLAN-150,2025-10-30T11:34:11.024Z,2026-01-03T09:10:24.443Z,Protocol Analysis,96,"80,443,22,161",6,CVE-2022-28794;CVE-2024-39493,,true,2025-03-08,67
,10.20.15.17,92:46:c1:f5:ba:10,,Unknown,Unknown,,4.0.3,OPC UA,VLAN-150,2025-12-23T23:11:48.966Z,2026-01-02T01:04:24.824Z,Active Probe,75,"502,102,44818,2222,20000",2,CVE-2021-48010;CVE-2024-13287,VxWorks,false,2025-08-17,90
PAF-HTR-5647,10.20.15.18,74:24:a4:aa:48:32,PAF-HTR-flow-transmitter,Flow Transmitter,Honeywell,HON-FlowTransmitter-2356,4.5.67,Foundation Fieldbus,VLAN-150,2025-11-02T00:25:47.975Z,2026-01-04T14:08:25.554Z,Network Scan,80,"80,443,22,161,502",6,CVE-2021-17654,,false,2025-12-21,49
,10.20.15.19,02:96:48:ee:49:04,,PLC,Unknown,,3.7.60,IEC 61850,VLAN-150,2025-09-29T03:55:12.897Z,2026-01-06T22:10:27.727Z,Passive Monitoring,70,502,0,,VxWorks,true,2025-02-09,81
PAF-HTR-5649,10.20.15.20,f7:bf:3b:7d:3a:06,PAF-HTR-safety-plc,Safety PLC,Honeywell,HON-SafetyPLC-5596,5.3.15,Modbus TCP,VLAN-150,2025-09-27T16:03:14.977Z,2026-01-05T02:06:46.517Z,Network Scan,82,"502,102",2,CVE-2020-24802;CVE-2021-11713,Linux RT,true,2025-04-26,65
PAF-HTR-5650,10.20.15.21,34:1a:96:aa:29:fd,PAF-HTR-dcs-controller,DCS Controller,Triconex,TRI-DCSController-3910,2.8.0,OPC UA,VLAN-150,2025-11-28T13:08:13.489Z,2026-01-02T14:26:11.132Z,Network Scan,99,502,2,CVE-2022-33786,VxWorks,true,2025-10-11,82
PAF-HTR-5651,10.20.15.22,8d:90:e0:f3:ff:fa,PAF-HTR-flow-transmitter,Flow Transmitter,Siemens,SIE-FlowTransmitter-5156,2.0.63,HART,VLAN-150,2025-11-03T14:12:52.563Z,2026-01-03T19:03:17.962Z,Passive Monitoring,81,"80,443,22",1,CVE-2020-425;CVE-2022-47872,,true,2025-02-19,60
PAF-HTR-5652,10.20.15.23,e0:94:3c:81:cd:c1,PAF-HTR-pressure-transmitter,Pressure Transmitter,Emerson,EME-PressureTransmitter-1807,3.6.57,HART,VLAN-150,2025-08-13T22:08:54.469Z,2026-01-02T07:39:15.246Z,Network Scan,71,"80,443,22,161",1,CVE-2022-4195;CVE-2022-27962,,true,2025-11-24,50
PAF-HTR-5653,10.20.15.24,b5:1f:96:c9:f3:37,PAF-HTR-pressure-transmitter,Pressure Transmitter,HIMA,HIM-PressureTransmitter-9655,2.4.13,HART,VLAN-150,2025-11-25T12:53:33.892Z,2026-01-02T20:59:50.370Z,Passive Monitoring,95,"80,443,22",2,CVE-2024-21409;CVE-2024-18141,,true,2025-07-21,60
,10.20.15.25,5f:55:23:21:e9:04,,Unknown,Unknown,,4.8.51,Modbus,VLAN-150,2025-12-09T22:39:53.717Z,2026-01-03T22:06:01.450Z,Passive Monitoring,86,80,3,,,true,2025-09-02,68
PAF-HTR-5655,10.20.15.26,fd:2f:da:a7:90:f2,PAF-HTR-plc,PLC,Rockwell,ROC-PLC-8212,1.6.91,Modbus TCP,VLAN-150,2025-11-19T12:04:08.673Z,2026-01-02T07:52:58.972Z,SNMP,84,"502,102,44818,2222",0,CVE-2024-24574,VxWorks,true,2025-05-12,83
PAF-HTR-5657,10.20.15.28,06:d6:73:fa:a2:6a,,SCADA Server,ABB,,1.3.30,DNP3,VLAN-150,2025-09-13T21:53:17.305Z,2026-01-05T16:43:01.161Z,Network Scan,87,"502,102,44818",1,CVE-2024-12583;CVE-2024-7104,QNX,false,2025-05-22,80
PAF-HTR-5658,10.20.15.29,bf:d0:9c:4d:c3:00,PAF-HTR-plc,PLC,Triconex,TRI-PLC-7016,4.4.80,Ethernet/IP,VLAN-150,2025-12-07T02:21:37.661Z,2026-01-01T13:48:56.567Z,Passive Monitoring,93,"502,102",1,CVE-2024-896,VxWorks,false,2025-04-18,78
PAF-HTR-5659,10.20.15.30,11:42:d0:ee:09:47,PAF-HTR-gas-detector,Gas Detector,ABB,,4.9.22,Modbus,VLAN-150,2025-08-30T01:56:47.304Z,2026-01-07T21:17:40.767Z,Network Scan,98,"80,443,22",7,CVE-2024-45445,,true,2025-04-02,60
