tag_id,discovered_ip,mac_address,hostname,device_type,vendor,model,firmware_version,protocol,network_segment,first_seen,last_seen,discovery_method,confidence,open_ports,vulnerabilities,cve_ids,os_family,is_managed,last_patch_date,risk_score
,172.17.11.117,25:9c:01:37:54:f6,,Unknown,Unknown,,1.1.86,Foundation Fieldbus,VLAN-110,2025-07-29T17:25:59.421Z,2026-01-01T16:44:14.684Z,Network Scan,95,"80,443,22,161,502",1,,,false,2025-03-17,82
FRM-RSB-4306,172.17.11.118,24:b4:ed:7e:12:4c,FRM-RSB-plc,PLC,Mettler Toledo,MET-PLC-7634,4.0.85,Modbus TCP,VLAN-110,2025-10-16T11:02:46.175Z,2026-01-05T17:11:44.685Z,SNMP,80,"502,102,44818,2222,20000",2,,QNX,true,2025-01-16,85
FRM-RSB-4307,172.17.11.119,23:0c:b5:e1:cd:35,,Environmental Monitor,Unknown,,4.9.98,HART,VLAN-110,2025-11-07T06:24:09.274Z,2026-01-06T03:06:06.845Z,SNMP,99,"80,443,22",5,CVE-2022-1408;CVE-2024-11574,,true,2025-10-11,81
FRM-RSB-4308,172.17.11.120,1f:ee:f7:d8:5a:ef,FRM-RSB-serialization-camera,Serialization Camera,Sartorius,SAR-SerializationCamera-8124,5.8.79,Foundation Fieldbus,VLAN-110,2025-12-15T20:58:39.361Z,2026-01-05T19:26:23.043Z,Protocol Analysis,78,"80,443,22,161",5,,,false,2025-06-18,69
FRM-RSB-4310,172.17.11.122,04:43:44:35:b5:e6,FRM-RSB-lims-terminal,LIMS Terminal,Sartorius,,4.8.10,DNP3,VLAN-110,2025-09-30T19:03:52.819Z,2026-01-05T23:51:22.256Z,Active Probe,80,502,0,CVE-2022-33621,Windows Embedded,true,2025-08-10,89
FRM-RSB-4311,172.17.11.123,9e:7f:b7:7f:57:a3,FRM-RSB-conductivity-sensor,Conductivity Sensor,Bürkert,BÜR-ConductivitySensor-9718,5.8.52,HART,VLAN-110,2025-10-14T13:00:04.243Z,2026-01-05T13:49:30.149Z,SNMP,99,"80,443",3,CVE-2021-6380;CVE-2024-26374,,true,2025-02-10,66
FRM-RSB-4312,172.17.11.124,67:ba:57:08:31:17,FRM-RSB-conductivity-sensor,Conductivity Sensor,ABB,ABB-ConductivitySensor-1083,5.2.24,HART,VLAN-110,2025-10-03T04:11:16.512Z,2026-01-06T19:01:32.395Z,Passive Monitoring,78,"80,443,22",5,,,true,2025-06-01,66
FRM-RSB-4313,172.17.11.125,e8:c2:69:c8:09:1c,FRM-RSB-mes-terminal,MES Terminal,ABB,ABB-MESTerminal-1665,3.8.60,Ethernet/IP,VLAN-110,2025-09-16T11:53:26.746Z,2026-01-07T22:53:27.968Z,Passive Monitoring,79,"502,102,44818,2222,20000",0,CVE-2023-16485,VxWorks,true,2025-12-28,96
FRM-RSB-4314,172.17.11.126,9d:e7:3c:24:6a:06,FRM-RSB-weight-scale,Weight Scale,Siemens,SIE-WeightScale-6539,2.0.49,Foundation Fieldbus,VLAN-110,2025-12-19T00:53:22.823Z,2026-01-05T17:46:08.249Z,Protocol Analysis,85,80,0,CVE-2022-13170,,true,2025-09-28,66
FRM-RSB-4315,172.17.11.127,e0:11:fa:2e:c1:51,FRM-RSB-temperature-controller,Temperature Controller,Siemens,SIE-TemperatureController-7750,5.8.4,Profibus,VLAN-110,2025-10-26T20:11:47.301Z,2026-01-04T07:18:19.313Z,Protocol Analysis,94,80,2,CVE-2020-42913;CVE-2023-26697,,false,2025-09-15,68
FRM-RSB-4316,172.17.11.128,ed:71:88:f7:38:f9,FRM-RSB-pressure-sensor,Pressure Sensor,Emerson,EME-PressureSensor-3731,4.3.53,Profibus,VLAN-110,2025-10-17T22:27:52.965Z,2026-01-03T19:30:14.007Z,Protocol Analysis,94,"80,443,22",4,,,true,2025-04-10,73
FRM-RSB-4317,172.17.11.129,bb:22:34:85:5d:c3,FRM-RSB-ph-sensor,pH Sensor,Rockwell,ROC-pHSensor-7475,4.0.91,Profibus,VLAN-110,2025-12-18T01:31:35.788Z,2026-01-05T23:50:22.064Z,Active Probe,95,"80,443,22,161",3,CVE-2023-43463;CVE-2021-25147,,false,2025-04-28,63
FRM-RSB-4318,172.17.11.130,08:31:33:87:56:6a,FRM-RSB-ph-sensor,pH Sensor,Rockwell,ROC-pHSensor-8659,2.6.84,Foundation Fieldbus,VLAN-110,2025-08-07T20:00:46.095Z,2026-01-01T21:14:15.340Z,SNMP,80,"80,443",2,,,false,2026-01-05,78
,172.17.11.131,5b:e3:cc:d0:fc:d9,,Unknown,Unknown,,5.4.99,Profibus,VLAN-110,2025-09-17T06:43:17.462Z,2026-01-03T03:20:20.247Z,Passive Monitoring,72,"80,443,22",6,,,true,2025-01-18,75
FRM-RSB-4320,172.17.11.132,2c:eb:a1:ab:51:4f,FRM-RSB-mes-terminal,MES Terminal,Mettler Toledo,MET-MESTerminal-9788,3.2.67,OPC UA,VLAN-110,2025-10-25T15:34:57.048Z,2026-01-01T17:16:35.100Z,Protocol Analysis,96,"502,102,44818",2,CVE-2024-2932,Windows Embedded,false,2025-03-05,83
FRM-RSB-4321,172.17.11.133,ef:c3:d7:79:49:d9,FRM-RSB-flow-meter,Flow Meter,Sartorius,SAR-FlowMeter-7117,4.7.25,HART,VLAN-110,2025-08-24T20:34:15.087Z,2026-01-06T08:13:06.155Z,Protocol Analysis,71,"80,443,22,161,502",7,CVE-2023-18755,,true,2025-03-27,69
FRM-RSB-4322,172.17.11.134,fd:b6:00:b7:e9:ce,FRM-RSB-hmi,HMI,Siemens,SIE-HMI-4366,5.0.64,IEC 61850,VLAN-110,2025-10-28T17:41:24.401Z,2026-01-03T03:35:04.773Z,Active Probe,86,"502,102,44818",2,,Linux RT,true,2025-08-28,78
FRM-RSB-4323,172.17.11.135,de:7a:bc:58:c6:47,FRM-RSB-temperature-controller,Temperature Controller,Sartorius,SAR-TemperatureController-8625,1.0.17,Profibus,VLAN-110,2025-08-18T00:48:57.703Z,2026-01-02T01:19:20.826Z,SNMP,77,"80,443,22",4,,,true,2025-05-03,70
FRM-RSB-4324,172.17.11.136,d0:1c:75:1a:3a:cd,FRM-RSB-ph-sensor,pH Sensor,Emerson,EME-pHSensor-4510,4.0.54,Profibus,VLAN-110,2025-12-24T10:04:33.371Z,2026-01-02T08:27:46.549Z,Network Scan,82,"80,443,22,161",2,,,false,2025-12-30,75
FRM-RSB-4325,172.17.11.137,c4:a5:a6:dc:6b:80,FRM-RSB-serialization-camera,Serialization Camera,Sartorius,SAR-SerializationCamera-7032,3.9.54,Foundation Fieldbus,VLAN-110,2025-09-10T00:27:13.168Z,2026-01-05T08:40:24.029Z,Passive Monitoring,91,"80,443,22,161",4,,,false,2025-03-29,66
FRM-RSB-4326,172.17.11.138,cd:00:7a:88:c9:c5,FRM-RSB-conductivity-sensor,Conductivity Sensor,ABB,ABB-ConductivitySensor-7324,5.6.66,Modbus,VLAN-110,2025-12-12T13:35:52.385Z,2026-01-06T01:16:04.214Z,Active Probe,83,"80,443,22,161",0,CVE-2023-33143;CVE-2023-19299,,true,2025-03-15,64
FRM-RSB-4327,172.17.11.139,81:c8:d2:99:12:72,FRM-RSB-weight-scale,Weight Scale,Emerson,EME-WeightScale-2754,5.7.81,Foundation Fieldbus,VLAN-110,2025-11-10T22:22:12.388Z,2026-01-02T21:37:36.710Z,Passive Monitoring,71,80,5,CVE-2024-43796,,false,2025-06-28,65
,172.17.11.140,99:a3:92:f8:59:01,,Unknown,Unknown,,3.1.64,Modbus TCP,VLAN-110,2025-09-05T07:05:20.660Z,2026-01-07T07:58:01.136Z,Protocol Analysis,82,502,0,,Linux RT,true,2025-05-12,99
,172.17.11.141,d4:a0:d9:c3:56:98,,Batch Controller,Unknown,,5.2.12,IEC 61850,VLAN-110,2025-07-15T12:58:21.704Z,2026-01-04T14:58:04.537Z,Passive Monitoring,83,"502,102,44818,2222,20000",0,CVE-2023-19539,QNX,true,2025-11-11,100
,172.17.11.143,f0:34:10:04:67:76,,Unknown,Unknown,,1.9.18,OPC UA,VLAN-110,2025-11-19T21:29:56.161Z,2026-01-07T17:05:25.770Z,Protocol Analysis,89,502,1,CVE-2022-36910,QNX,true,2025-03-07,93
,172.17.11.144,e0:e5:91:4b:f6:e8,,Unknown,Unknown,,3.2.10,Profibus,VLAN-110,2025-07-29T08:32:24.392Z,2026-01-05T20:30:49.433Z,Protocol Analysis,91,"80,443,22",0,,,false,2025-12-16,81
,172.17.11.145,13:1c:8f:e5:3e:ae,,Unknown,Unknown,,4.3.77,DNP3,VLAN-110,2025-07-14T14:44:20.388Z,2026-01-05T15:46:08.408Z,Network Scan,88,"502,102,44818",1,,Windows Embedded,true,2025-09-09,94
FRM-RSB-4334,172.17.11.146,29:b3:9d:9d:e3:62,FRM-RSB-environmental-monitor,Environmental Monitor,Mettler Toledo,MET-EnvironmentalMonitor-3496,1.3.69,Foundation Fieldbus,VLAN-110,2025-12-22T04:01:58.145Z,2026-01-02T07:43:30.668Z,Protocol Analysis,81,"80,443",1,CVE-2024-23836;CVE-2022-16358,,false,2025-06-24,65
,172.17.11.148,76:b0:5d:34:0a:d0,,PLC,Unknown,,2.3.32,DNP3,VLAN-110,2025-10-14T21:29:59.282Z,2026-01-05T00:44:01.219Z,Protocol Analysis,96,502,0,,Windows Embedded,true,2025-09-02,91
FRM-RSB-4337,172.17.11.149,df:ad:11:4d:c1:5a,FRM-RSB-pressure-sensor,Pressure Sensor,Mettler Toledo,MET-PressureSensor-2931,1.7.76,HART,VLAN-110,2025-07-28T08:56:34.551Z,2026-01-02T16:42:31.251Z,Protocol Analysis,82,"80,443,22,161",7,CVE-2020-19644,,true,2025-07-20,76
FRM-RSB-4339,172.17.11.151,c5:dc:40:0c:86:31,FRM-RSB-weight-scale,Weight Scale,Rockwell,ROC-WeightScale-9972,1.1.93,Modbus,VLAN-110,2025-12-11T20:49:46.760Z,2026-01-02T00:21:27.000Z,Passive Monitoring,71,"80,443,22,161",2,CVE-2022-1555;CVE-2022-8693,,true,2025-02-01,76
FRM-RSB-4340,172.17.11.152,f7:87:de:87:09:61,,Flow Meter,Unknown,,1.3.62,Profibus,VLAN-110,2025-12-08T18:50:19.481Z,2026-01-07T00:05:45.815Z,Network Scan,94,"80,443",3,CVE-2020-45870;CVE-2020-45100,,true,2025-11-11,73
FRM-RSB-4341,172.17.11.153,76:36:e8:de:68:37,FRM-RSB-temperature-controller,Temperature Controller,Endress+Hauser,END-TemperatureController-1779,1.3.4,Profibus,VLAN-110,2025-11-14T11:59:18.160Z,2026-01-05T15:04:35.505Z,SNMP,86,"80,443,22",1,,,false,2025-04-09,64
FRM-RSB-4342,172.17.11.154,26:7e:e5:6f:91:a1,FRM-RSB-differential-pressure,Differential Pressure,Emerson,EME-DifferentialPressure-8252,4.9.62,Foundation Fieldbus,VLAN-110,2025-10-31T05:57:45.493Z,2026-01-07T20:33:48.288Z,Passive Monitoring,95,"80,443",1,,,true,2025-09-13,74
FRM-RSB-4343,172.17.11.155,99:5c:ac:a8:04:93,FRM-RSB-temperature-controller,Temperature Controller,Mettler Toledo,MET-TemperatureController-2952,5.6.13,Profibus,VLAN-110,2025-11-11T00:02:12.420Z,2026-01-02T15:11:08.948Z,Network Scan,98,"80,443,22",6,CVE-2022-25887;CVE-2021-41311,,true,2025-12-11,66
FRM-RSB-4344,172.17.11.156,fa:b9:69:e3:9e:ca,FRM-RSB-batch-controller,Batch Controller,ABB,ABB-BatchController-8098,3.0.22,OPC UA,VLAN-110,2025-11-05T18:51:57.707Z,2026-01-01T21:02:21.237Z,Passive Monitoring,82,"502,102,44818",0,,QNX,true,2025-07-16,92
FRM-RSB-4345,172.17.11.157,54:c3:11:6a:8d:9b,FRM-RSB-temperature-controller,Temperature Controller,Sartorius,SAR-TemperatureController-9872,1.1.71,Profibus,VLAN-110,2025-10-05T08:38:37.021Z,2026-01-04T08:38:03.375Z,Protocol Analysis,97,"80,443",2,CVE-2020-32683;CVE-2024-445,,true,2025-02-23,73
FRM-RSB-4346,172.17.11.158,28:91:1a:81:0a:42,,Pressure Sensor,Unknown,,3.5.51,Modbus,VLAN-110,2026-01-05T12:53:19.619Z,2026-01-01T18:15:37.607Z,Network Scan,70,80,6,,,true,2025-03-05,82
FRM-RSB-4347,172.17.11.159,51:0a:d9:bc:db:07,FRM-RSB-particle-counter,Particle Counter,Sartorius,SAR-ParticleCounter-2403,3.2.62,HART,VLAN-110,2025-09-26T08:47:22.039Z,2026-01-04T21:10:52.364Z,Passive Monitoring,94,80,7,CVE-2020-7960;CVE-2022-21678,,true,2025-07-18,83
FRM-RSB-4350,172.17.11.162,37:62:58:cb:b7:04,FRM-RSB-temperature-controller,Temperature Controller,Bürkert,BÜR-TemperatureController-8262,5.3.12,HART,VLAN-110,2025-10-03T13:42:59.971Z,2026-01-01T06:09:05.782Z,Active Probe,94,"80,443,22",5,CVE-2024-367;CVE-2024-29337,,true,2025-10-05,71
FRM-RSB-4351,172.17.11.163,e0:c3:e5:b1:02:7b,FRM-RSB-pressure-sensor,Pressure Sensor,Rockwell,,1.2.12,Foundation Fieldbus,VLAN-110,2025-12-09T06:14:47.054Z,2026-01-01T23:18:39.484Z,Network Scan,78,80,2,,,true,2025-05-15,70
FRM-RSB-4352,172.17.11.164,78:ba:9e:13:37:46,FRM-RSB-environmental-monitor,Environmental Monitor,ABB,ABB-EnvironmentalMonitor-8292,4.8.19,Profibus,VLAN-110,2025-08-21T09:35:07.871Z,2026-01-05T09:12:16.474Z,Passive Monitoring,99,"80,443,22",5,CVE-2020-46798,,false,2025-11-09,57
,172.17.11.167,e1:66:81:e1:ce:3f,,Unknown,Unknown,,3.3.61,Modbus,VLAN-110,2025-08-24T21:21:51.150Z,2026-01-02T06:42:57.515Z,Active Probe,77,"80,443,22,161,502",6,CVE-2021-18381,,false,2025-06-14,78
FRM-RSB-4356,172.17.11.168,62:34:2b:57:f1:91,FRM-RSB-flow-meter,Flow Meter,Endress+Hauser,END-FlowMeter-5597,1.7.4,Profibus,VLAN-110,2025-10-25T05:30:00.322Z,2026-01-01T13:58:57.942Z,SNMP,84,"80,443,22,161,502",2,,,true,2025-08-05,78
FRM-RSB-4357,172.17.11.169,77:e3:ff:3c:76:bd,FRM-RSB-plc,PLC,Emerson,EME-PLC-1077,1.2.22,Modbus TCP,VLAN-110,2025-08-24T17:25:17.836Z,2026-01-06T15:34:02.244Z,Active Probe,70,"502,102,44818",1,,VxWorks,true,2025-03-17,80
FRM-RSB-4358,172.17.11.170,2c:b3:43:53:9a:25,FRM-RSB-particle-counter,Particle Counter,Emerson,EME-ParticleCounter-8968,2.7.71,Modbus,VLAN-110,2025-08-26T14:32:03.234Z,2026-01-04T22:54:44.205Z,Network Scan,76,"80,443",5,CVE-2020-11772;CVE-2021-38473,,false,2025-07-10,76
FRM-RSB-4361,172.17.11.173,35:91:c3:30:f2:84,FRM-RSB-plc,PLC,Siemens,SIE-PLC-9775,4.9.87,OPC UA,VLAN-110,2025-11-21T15:02:22.936Z,2026-01-04T00:36:31.741Z,Protocol Analysis,79,"502,102,44818",1,CVE-2024-41341,QNX,true,2025-06-02,82
,172.17.11.174,0c:89:38:7f:38:52,,Unknown,Unknown,,3.2.83,OPC UA,VLAN-110,2025-09-07T21:17:30.573Z,2026-01-04T16:12:24.104Z,Passive Monitoring,78,"502,102,44818,2222",0,CVE-2021-25480;CVE-2023-23151,Linux RT,false,2025-03-12,91
FRM-RSB-4363,172.17.11.175,51:29:13:ce:1c:42,FRM-RSB-label-printer,Label Printer,Bürkert,BÜR-LabelPrinter-2994,4.0.88,Modbus,VLAN-110,2025-11-17T01:11:26.661Z,2026-01-03T19:33:06.968Z,Protocol Analysis,82,"80,443",5,,,true,2025-03-18,67
FRM-RSB-4364,172.17.11.176,fa:e2:d4:3b:01:a4,FRM-RSB-ph-sensor,pH Sensor,Rockwell,,3.0.31,Profibus,VLAN-110,2025-09-03T08:44:26.059Z,2026-01-04T05:44:24.040Z,Active Probe,91,"80,443,22,161",2,CVE-2024-11168;CVE-2020-49750,,true,2025-09-04,77
FRM-RSB-4365,172.17.11.177,cb:25:f6:62:10:ed,FRM-RSB-differential-pressure,Differential Pressure,Siemens,,2.4.37,HART,VLAN-110,2025-12-15T21:44:13.897Z,2026-01-03T16:30:45.520Z,SNMP,71,"80,443,22,161",0,,,true,2025-04-03,81
FRM-RSB-4367,172.17.11.179,a1:61:07:58:17:24,FRM-RSB-weight-scale,Weight Scale,Siemens,SIE-WeightScale-7193,3.7.86,Modbus,VLAN-110,2025-12-07T21:57:15.908Z,2026-01-04T01:00:12.342Z,SNMP,87,"80,443",1,,,false,2025-06-05,78
FRM-RSB-4368,172.17.11.180,94:23:ff:6c:f8:b9,FRM-RSB-weight-scale,Weight Scale,Mettler Toledo,MET-WeightScale-7211,5.9.44,Foundation Fieldbus,VLAN-110,2025-09-13T19:29:27.024Z,2026-01-05T18:27:51.171Z,Passive Monitoring,83,80,5,,,true,2025-01-30,65
FRM-RSB-4370,172.17.11.182,80:87:a1:09:f5:4d,FRM-RSB-temperature-controller,Temperature Controller,Sartorius,SAR-TemperatureController-1503,5.5.32,Foundation Fieldbus,VLAN-110,2025-11-23T02:08:47.628Z,2026-01-02T06:53:18.906Z,SNMP,80,"80,443,22,161",3,CVE-2022-44035;CVE-2024-25,,true,2025-09-01,76
FRM-RSB-4371,172.17.11.183,8e:fc:e2:ba:6e:c5,,SCADA,Emerson,,5.4.12,Ethernet/IP,VLAN-110,2025-10-28T04:27:02.880Z,2026-01-01T16:53:35.479Z,SNMP,89,"502,102,44818",0,CVE-2024-24191;CVE-2024-3122,VxWorks,true,2025-02-17,100
FRM-RSB-4372,172.17.11.184,ef:d0:82:04:05:7d,FRM-RSB-temperature-controller,Temperature Controller,Siemens,SIE-TemperatureController-1526,1.0.55,Modbus,VLAN-110,2025-09-28T12:17:46.421Z,2026-01-03T10:16:10.059Z,Protocol Analysis,76,"80,443,22",6,,,true,2025-10-18,71
FRM-RSB-4374,172.17.11.186,58:10:bc:9d:86:5c,,PLC,Unknown,,3.5.83,DNP3,VLAN-110,2026-01-01T17:18:43.491Z,2026-01-01T20:43:56.290Z,Protocol Analysis,73,"502,102,44818",2,,VxWorks,true,2025-07-04,90
FRM-RSB-4375,172.17.11.187,b3:f4:17:57:92:e6,FRM-RSB-plc,PLC,Mettler Toledo,MET-PLC-9283,4.6.48,OPC UA,VLAN-110,2025-09-15T20:34:03.539Z,2026-01-02T17:55:14.162Z,SNMP,82,"502,102,44818,2222",1,CVE-2023-44965;CVE-2020-23988,Windows Embedded,true,2025-03-10,89
FRM-RSB-4376,172.17.11.188,52:4c:20:01:6d:4e,FRM-RSB-ph-sensor,pH Sensor,Endress+Hauser,END-pHSensor-9770,1.6.43,Profibus,VLAN-110,2025-12-04T22:01:01.178Z,2026-01-02T05:19:23.324Z,SNMP,88,"80,443,22,161",2,CVE-2021-22297,,true,2025-08-14,66
FRM-RSB-4377,172.17.11.189,8a:36:ea:6a:cb:df,,SCADA,Bürkert,,3.2.17,DNP3,VLAN-110,2025-10-27T00:37:37.306Z,2026-01-06T05:50:24.677Z,Active Probe,85,"502,102,44818,2222,20000",0,CVE-2023-28976,Windows Embedded,false,2025-01-08,95
FRM-RSB-4378,172.17.11.190,a8:2e:7e:cd:df:f1,FRM-RSB-temperature-controller,Temperature Controller,Mettler Toledo,MET-TemperatureController-3285,2.7.61,Profibus,VLAN-110,2025-12-05T02:38:11.970Z,2026-01-03T11:34:57.920Z,SNMP,77,"80,443,22,161,502",7,CVE-2022-28331;CVE-2023-41819,,false,2025-04-02,74
FRM-RSB-4379,172.17.11.191,71:b8:34:11:69:29,,MES Terminal,Unknown,,2.5.78,OPC UA,VLAN-110,2025-08-08T04:33:28.520Z,2026-01-01T21:12:35.551Z,Network Scan,97,502,2,CVE-2023-13473;CVE-2022-40475,VxWorks,false,2025-06-15,98
FRM-RSB-4380,172.17.11.192,87:63:1a:d4:91:33,,Conductivity Sensor,Unknown,,3.3.67,Profibus,VLAN-110,2025-10-14T08:55:55.495Z,2026-01-06T19:07:22.041Z,Passive Monitoring,88,"80,443,22,161",7,CVE-2024-10531;CVE-2021-13483,,true,2025-12-16,79
FRM-RSB-4381,172.17.11.193,ec:cd:ad:b1:b7:48,FRM-RSB-plc,PLC,Emerson,EME-PLC-7382,3.4.29,IEC 61850,VLAN-110,2025-12-14T09:16:53.246Z,2026-01-07T12:59:59.507Z,Passive Monitoring,93,"502,102,44818",0,CVE-2024-14489;CVE-2022-1232,QNX,true,2025-12-29,95
FRM-RSB-4383,172.17.11.195,4d:8c:eb:52:28:6c,FRM-RSB-mes-terminal,MES Terminal,Rockwell,ROC-MESTerminal-1945,1.4.15,DNP3,VLAN-110,2025-11-14T14:48:19.162Z,2026-01-06T10:33:24.143Z,Network Scan,98,502,1,CVE-2023-49974;CVE-2023-441,VxWorks,true,2026-01-02,87
FRM-RSB-4384,172.17.11.196,da:8b:35:da:e6:f6,,Pressure Sensor,Unknown,,3.6.39,Modbus,VLAN-110,2025-08-12T21:29:44.586Z,2026-01-03T17:46:05.890Z,Network Scan,93,80,4,CVE-2022-47479;CVE-2020-1575,,true,2025-07-17,72
FRM-RSB-4385,172.17.11.197,2f:0c:a2:48:d8:c5,FRM-RSB-plc,PLC,Siemens,SIE-PLC-7937,1.7.28,DNP3,VLAN-110,2025-10-11T17:24:46.473Z,2026-01-05T07:27:53.643Z,Network Scan,70,"502,102,44818",2,CVE-2020-47984;CVE-2021-18334,VxWorks,true,2025-06-25,96
FRM-RSB-4386,172.17.11.198,18:9c:f7:f1:62:6b,,Weight Scale,Endress+Hauser,,3.5.23,Foundation Fieldbus,VLAN-110,2025-08-16T11:16:48.279Z,2026-01-04T08:12:59.073Z,Passive Monitoring,78,"80,443,22",3,,,true,2025-08-11,83
FRM-RSB-4387,172.17.11.199,b7:16:33:4e:95:8f,FRM-RSB-batch-controller,Batch Controller,Endress+Hauser,END-BatchController-1866,2.8.29,DNP3,VLAN-110,2025-08-09T17:45:54.270Z,2026-01-01T20:44:38.450Z,Protocol Analysis,93,"502,102",2,CVE-2024-12411,Linux RT,true,2025-03-21,87
FRM-RSB-4389,172.17.11.201,81:56:2f:0b:70:f9,FRM-RSB-ph-sensor,pH Sensor,Endress+Hauser,END-pHSensor-2391,3.0.25,Foundation Fieldbus,VLAN-110,2025-08-01T17:31:48.623Z,2026-01-04T00:44:18.141Z,SNMP,82,"80,443,22",5,CVE-2022-7932,,false,2025-07-30,73
FRM-RSB-4390,172.17.11.202,09:42:63:8c:16:f0,FRM-RSB-temperature-controller,Temperature Controller,Siemens,SIE-TemperatureController-6408,4.0.66,Foundation Fieldbus,VLAN-110,2025-12-19T09:43:00.649Z,2026-01-07T09:04:19.458Z,Network Scan,72,"80,443,22,161,502",5,CVE-2021-44476,,true,2025-11-22,67
FRM-RSB-4391,172.17.11.203,89:e2:7e:a8:c8:95,FRM-RSB-flow-meter,Flow Meter,Bürkert,BÜR-FlowMeter-8567,2.4.47,Foundation Fieldbus,VLAN-110,2025-09-19T00:52:46.107Z,2026-01-01T07:19:27.267Z,Passive Monitoring,92,"80,443",4,,,true,2025-09-17,62
,172.17.11.204,b1:51:2e:17:b8:1c,,Unknown,Unknown,,4.4.65,Modbus TCP,VLAN-110,2025-08-17T02:37:32.847Z,2026-01-04T04:17:07.397Z,Active Probe,79,"502,102",2,,QNX,true,2025-11-03,95
,172.17.11.206,d5:f2:1b:9e:8d:00,,Unknown,Unknown,,3.8.56,Foundation Fieldbus,VLAN-110,2025-11-18T16:36:30.806Z,2026-01-02T18:33:11.012Z,SNMP,80,"80,443,22",7,CVE-2023-37663,,false,2025-01-19,78
FRM-RSB-4395,172.17.11.207,95:44:ff:08:f1:37,,PLC,Sartorius,,4.2.7,Modbus TCP,VLAN-110,2025-09-29T00:58:21.962Z,2026-01-07T15:54:56.792Z,Active Probe,83,"502,102,44818",1,CVE-2023-14295;CVE-2021-31804,VxWorks,false,2025-01-17,96
FRM-RSB-4396,172.17.11.208,88:af:fb:48:f4:a7,FRM-RSB-temperature-controller,Temperature Controller,Sartorius,SAR-TemperatureController-7158,3.7.18,Foundation Fieldbus,VLAN-110,2025-11-20T10:48:49.229Z,2026-01-04T15:12:10.064Z,Active Probe,92,"80,443",0,CVE-2022-34388,,true,2025-05-29,65
FRM-RSB-4397,172.17.11.209,d7:7a:78:c8:11:26,FRM-RSB-ph-sensor,pH Sensor,Mettler Toledo,MET-pHSensor-3200,1.3.41,Modbus,VLAN-110,2025-09-26T18:30:30.811Z,2026-01-03T21:17:55.985Z,SNMP,84,80,7,CVE-2020-21980;CVE-2020-21800,,false,2025-11-14,69
,172.17.11.210,ad:ff:20:a8:d5:f1,,Unknown,Unknown,,5.1.32,HART,VLAN-110,2025-10-24T06:23:03.319Z,2026-01-03T19:05:53.720Z,Passive Monitoring,73,80,4,CVE-2021-665,,true,2025-01-27,81
FRM-RSB-4400,172.17.11.212,4e:02:54:70:ee:e9,FRM-RSB-ph-sensor,pH Sensor,Siemens,SIE-pHSensor-3088,1.2.15,Foundation Fieldbus,VLAN-110,2025-09-22T07:20:09.867Z,2026-01-07T14:36:19.137Z,Network Scan,83,"80,443,22,161,502",5,,,false,2025-05-17,70
FRM-RSB-4401,172.17.11.213,d1:dd:d1:a5:59:68,FRM-RSB-plc,PLC,Mettler Toledo,MET-PLC-8705,4.8.51,DNP3,VLAN-110,2025-12-31T12:24:30.963Z,2026-01-04T01:43:33.723Z,Passive Monitoring,85,"502,102",0,,QNX,true,2025-10-28,96
FRM-RSB-4402,172.17.11.214,f0:97:61:e0:ec:85,FRM-RSB-conductivity-sensor,Conductivity Sensor,Endress+Hauser,END-ConductivitySensor-7018,1.8.76,Foundation Fieldbus,VLAN-110,2025-09-17T17:14:10.323Z,2026-01-03T15:49:39.062Z,Active Probe,96,"80,443",7,CVE-2024-3714,,true,2025-10-23,63
,172.17.11.216,4a:6c:54:b9:d1:87,,Weight Scale,Unknown,,4.8.85,Modbus,VLAN-110,2025-08-30T22:13:14.648Z,2026-01-03T09:29:17.298Z,Network Scan,79,80,5,CVE-2022-8840,,true,2025-01-25,77
FRM-RSB-4405,172.17.11.217,44:d7:c6:ed:3e:be,FRM-RSB-conductivity-sensor,Conductivity Sensor,Siemens,SIE-ConductivitySensor-7964,2.9.50,Modbus,VLAN-110,2025-12-03T18:57:36.200Z,2026-01-06T16:40:41.885Z,Passive Monitoring,84,"80,443",0,CVE-2020-10522;CVE-2020-48315,,true,2025-05-16,74
FRM-RSB-4406,172.17.11.218,47:f4:e9:28:88:37,FRM-RSB-ph-sensor,pH Sensor,Rockwell,ROC-pHSensor-9484,2.8.98,HART,VLAN-110,2026-01-03T15:31:32.974Z,2026-01-04T05:54:30.150Z,Passive Monitoring,83,"80,443",7,CVE-2020-43526,,true,2025-07-02,63
FRM-RSB-4407,172.17.11.219,2d:6e:00:4c:cf:32,,Environmental Monitor,Unknown,,2.6.26,Foundation Fieldbus,VLAN-110,2025-11-11T23:55:50.309Z,2026-01-04T21:13:25.430Z,SNMP,84,"80,443,22,161",3,CVE-2021-5313;CVE-2021-11298,,true,2025-06-22,80
FRM-RSB-4408,172.17.11.220,10:60:48:9c:15:63,FRM-RSB-mes-terminal,MES Terminal,Siemens,SIE-MESTerminal-5912,1.3.68,Modbus TCP,VLAN-110,2025-07-27T02:50:16.427Z,2026-01-02T22:58:09.476Z,Network Scan,84,"502,102,44818,2222,20000",1,CVE-2022-26581,QNX,true,2025-09-30,81
